file,RUL
CY45-05_1-#28_271.csv,443
CY25-025_1-#7_145.csv,117
CY45-05_1-#25_606.csv,124
CY45-05_1-#25_482.csv,248
CY45-05_1-#27_384.csv,267
CY35-05_1-#2_116.csv,435
CY25-05_1-#19_24.csv,130
CY45-05_1-#27_258.csv,393
CY35-05_1-#2_525.csv,26
CY45-05_1-#26_33.csv,672
CY45-05_1-#25_391.csv,339
CY45-05_1-#28_457.csv,257
CY35-05_1-#2_86.csv,465
CY25-05_1-#16_85.csv,77
CY35-05_1-#2_198.csv,353
CY25-05_1-#18_16.csv,171
CY45-05_1-#28_257.csv,457
CY45-05_1-#22_462.csv,111
CY45-05_1-#28_218.csv,496
CY45-05_1-#22_429.csv,144
CY45-05_1-#22_159.csv,414
CY35-05_1-#2_45.csv,506
CY45-05_1-#28_35.csv,679
CY45-05_1-#26_449.csv,256
CY45-05_1-#22_461.csv,112
CY45-05_1-#22_530.csv,43
CY35-05_1-#2_341.csv,210
CY45-05_1-#22_272.csv,301
CY45-05_1-#25_234.csv,496
CY25-025_1-#7_169.csv,93
CY45-05_1-#27_262.csv,389
CY45-05_1-#25_468.csv,262
CY45-05_1-#27_249.csv,402
CY45-05_1-#25_569.csv,161
CY45-05_1-#26_554.csv,151
CY45-05_1-#26_2.csv,703
CY25-05_1-#19_87.csv,67
CY45-05_1-#28_512.csv,202
CY45-05_1-#24_120.csv,593
CY25-05_1-#16_92.csv,70
CY45-05_1-#26_42.csv,663
CY45-05_1-#22_493.csv,80
CY45-05_1-#28_93.csv,621
CY45-05_1-#26_688.csv,17
CY45-05_1-#28_244.csv,470
CY45-05_1-#25_724.csv,6
CY45-05_1-#25_221.csv,509
CY25-05_1-#18_136.csv,51
CY45-05_1-#24_356.csv,357
CY45-05_1-#25_691.csv,39
CY45-05_1-#27_599.csv,52
CY45-05_1-#25_664.csv,66
CY45-05_1-#24_50.csv,663
CY45-05_1-#25_394.csv,336
CY35-05_1-#2_347.csv,204
CY35-05_1-#2_270.csv,281
CY35-05_1-#2_385.csv,166
CY45-05_1-#24_201.csv,512
CY45-05_1-#28_28.csv,686
CY25-05_1-#19_102.csv,52
CY45-05_1-#28_97.csv,617
CY25-05_1-#16_116.csv,46
CY45-05_1-#26_30.csv,675
CY35-05_1-#2_222.csv,329
CY45-05_1-#25_513.csv,217
CY45-05_1-#26_676.csv,29
CY35-05_1-#2_30.csv,521
CY45-05_1-#24_682.csv,31
CY45-05_1-#25_142.csv,588
CY35-05_1-#2_12.csv,539
CY45-05_1-#22_346.csv,227
CY45-05_1-#24_383.csv,330
CY45-05_1-#26_243.csv,462
CY45-05_1-#26_85.csv,620
CY35-05_1-#2_388.csv,163
CY25-05_1-#18_30.csv,157
CY45-05_1-#22_409.csv,164
CY35-05_1-#2_205.csv,346
CY45-05_1-#26_247.csv,458
CY45-05_1-#27_621.csv,30
CY45-05_1-#24_441.csv,272
CY35-05_1-#2_106.csv,445
CY45-05_1-#26_240.csv,465
CY45-05_1-#24_465.csv,248
CY35-05_1-#2_429.csv,122
CY45-05_1-#28_147.csv,567
CY45-05_1-#24_567.csv,146
CY45-05_1-#28_83.csv,631
CY25-05_1-#19_114.csv,40
CY45-05_1-#25_62.csv,668
CY45-05_1-#28_192.csv,522
CY25-05_1-#18_177.csv,10
CY45-05_1-#27_274.csv,377
CY25-05_1-#19_11.csv,143
CY45-05_1-#26_97.csv,608
CY45-05_1-#25_115.csv,615
CY45-05_1-#24_516.csv,197
CY45-05_1-#27_513.csv,138
CY45-05_1-#22_167.csv,406
CY45-05_1-#24_4.csv,709
CY45-05_1-#22_63.csv,510
CY45-05_1-#24_89.csv,624
CY45-05_1-#25_660.csv,70
CY45-05_1-#24_673.csv,40
CY45-05_1-#26_169.csv,536
CY35-05_1-#2_486.csv,65
CY45-05_1-#27_118.csv,533
CY45-05_1-#26_630.csv,75
CY45-05_1-#27_443.csv,208
CY45-05_1-#26_142.csv,563
CY45-05_1-#28_304.csv,410
CY45-05_1-#24_158.csv,555
CY45-05_1-#25_674.csv,56
CY45-05_1-#27_425.csv,226
CY45-05_1-#25_80.csv,650
CY35-05_1-#2_112.csv,439
CY25-05_1-#17_136.csv,57
CY45-05_1-#28_100.csv,614
CY25-05_1-#17_7.csv,186
CY45-05_1-#25_493.csv,237
CY35-05_1-#2_302.csv,249
CY45-05_1-#22_75.csv,498
CY45-05_1-#26_700.csv,5
CY45-05_1-#27_372.csv,279
CY25-05_1-#16_8.csv,154
CY45-05_1-#27_352.csv,299
CY45-05_1-#24_94.csv,619
CY45-05_1-#22_130.csv,443
CY45-05_1-#27_156.csv,495
CY45-05_1-#24_374.csv,339
CY45-05_1-#24_327.csv,386
CY45-05_1-#26_321.csv,384
CY45-05_1-#28_29.csv,685
CY45-05_1-#25_238.csv,492
CY45-05_1-#27_128.csv,523
CY45-05_1-#26_148.csv,557
CY25-05_1-#17_83.csv,110
CY45-05_1-#26_698.csv,7
CY25-05_1-#18_22.csv,165
CY25-025_1-#7_158.csv,104
CY25-05_1-#16_119.csv,43
CY45-05_1-#25_242.csv,488
CY45-05_1-#22_512.csv,61
CY45-05_1-#24_615.csv,98
CY45-05_1-#26_170.csv,535
CY45-05_1-#28_525.csv,189
CY45-05_1-#26_308.csv,397
CY45-05_1-#24_46.csv,667
CY45-05_1-#24_395.csv,318
CY25-05_1-#17_20.csv,173
CY45-05_1-#26_613.csv,92
